"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","DE"
"Gldc",24.6710093391034,0.986678326271671,0.433336937860107,2.2769310438756,0.0227903437246752,0.99996697399753,"Gldc","up"
"Il33",5.55044168091172,-1.80844706839078,0.721280866682739,-2.5072716495421,0.0121667166786839,0.99996697399753,"Il33","down"
"Dock8",6.19401439245188,1.7895573284721,0.661444516230667,2.70552901197237,0.00681956910856132,0.998139513783113,"Dock8","up"
"Trpm3",1715.49480166158,-0.203388969946317,0.0860631535780289,-2.36325258244128,0.018115318275539,0.99996697399753,"Trpm3","down"
"Rorb",186.689950288802,0.367405019060162,0.167884438477611,2.1884399911738,0.0286375679295633,0.99996697399753,"Rorb","up"
"Pcsk5",87.6404936439805,-0.534154501121894,0.175812015236282,-3.03821385815991,0.00237984997494534,0.683165063904091,"Pcsk5","down"
"Vwce",5.92767599886589,-1.30374376188227,0.648233349710574,-2.0112259920974,0.0443015915266926,0.99996697399753,"Vwce","down"
"Fen1",1.10336859661802,3.06507815976415,1.50313282253017,2.03912662528706,0.0414373915345966,NA,"Fen1","up"
"Ints5",2.77929564044416,2.23542254102889,1.02566990844166,2.17947560187784,0.0292963552184166,NA,"Ints5","up"
"Stx5",106.386983958319,0.425952059943708,0.16203081451587,2.62883366485816,0.00856782571867686,0.99996697399753,"Stx5","up"
"Sf1",56.6625693002472,0.508842408883226,0.202656042260754,2.51086719747792,0.0120434994988053,0.99996697399753,"Sf1","up"
"Pola2",5.25815754504011,1.28556061486193,0.650886815241136,1.97509088332918,0.0482578352388933,0.99996697399753,"Pola2","up"
"Gatd1",45.778893530895,0.734304088552789,0.242580079265576,3.02705849044132,0.00246946169685043,0.683165063904091,"Gatd1","up"
"Fuom",25.2561867390724,1.56816787595655,0.32334161934823,4.8498794529376,1.23536529064746e-06,0.00382067600264992,"Fuom","up"
"Inpp5f",262.59120210664,-0.23009970729233,0.114796539275998,-2.00441327537859,0.0450258084165633,0.99996697399753,"Inpp5f","down"
"Rnf40",24.8532352808342,0.637084690802905,0.298429367081949,2.13479221911817,0.0327779861461069,0.99996697399753,"Rnf40","up"
"Atp2a1",0.978548112367915,3.73735664716,1.66435956786743,2.2455223734789,0.0247346175807501,NA,"Atp2a1","up"
"Ppfibp2",23.9780206031167,0.810260549708525,0.352212994293651,2.30048454439754,0.0214207839205143,0.99996697399753,"Ppfibp2","up"
"Gdpd5",13.7726426760222,0.812708138057064,0.406498010817931,1.9992917958486,0.0455767913274597,0.99996697399753,"Gdpd5","up"
"Ntrk3",615.383309310895,-0.312160139422935,0.0929652983722583,-3.35781355934513,0.000785615829932338,0.335132876968722,"Ntrk3","down"
"Mctp2",40.5584509300842,1.17930444096376,0.337177451866765,3.49757800954543,0.000469503380125306,0.243344579960624,"Mctp2","up"
"Tdrd12",3.92084812453541,2.04182284679247,0.856966140951682,2.38261787627336,0.0171900275666286,NA,"Tdrd12","up"
"Clip3",29.2602368632051,-0.55239045850383,0.272205825060169,-2.02931167392075,0.0424265550186803,0.99996697399753,"Clip3","down"
"Cyth2",25.1030442132087,-0.740483354146644,0.311806758077528,-2.37481496139519,0.0175577495635267,0.99996697399753,"Cyth2","down"
"Selenow",92.8367581643658,-0.358582429548043,0.169114778869382,-2.1203494570099,0.0339765857264409,0.99996697399753,"Selenow","down"
"Gsk3a",13.6913470632011,-0.817726114007066,0.404952981227422,-2.01931125813303,0.0434548784825733,0.99996697399753,"Gsk3a","down"
"Snrnp70",804.598563082453,-0.168866233857461,0.0830981810643482,-2.0321291235809,0.0421405857392372,0.99996697399753,"Snrnp70","down"
"Rpl13a",108.352380320455,0.313132277352534,0.156546653877026,2.00024893281024,0.0454733903408574,0.99996697399753,"Rpl13a","up"
"Smim17",68.0327005659035,-0.494820853805,0.19112798731509,-2.58895026707548,0.00962689969115995,0.99996697399753,"Smim17","down"
"Lzic",21.0236539846767,0.847796743608672,0.341434331097045,2.48304480947964,0.0130264700215419,0.99996697399753,"Lzic","up"
"Pnrc2",19.5939182822754,0.715747426280957,0.330463390513319,2.1658902221186,0.030319576670838,0.99996697399753,"Pnrc2","up"
"Hcrtr1",1.79759404856849,-3.19690126294851,1.3229080304255,-2.41657106119483,0.0156674677233121,NA,"Hcrtr1","down"
"Nfia",247.491387966401,0.342254293104104,0.142372786753793,2.40393056080281,0.0162198539204957,0.99996697399753,"Nfia","up"
"Adamtsl1",101.260947562555,-0.502286136835846,0.212116457768374,-2.36797343365185,0.0178858201488393,0.99996697399753,"Adamtsl1","down"
"Ptpn3",12.1628008953861,1.144705172094,0.543364788354537,2.10669737279166,0.0351438200891957,0.99996697399753,"Ptpn3","up"
"Fsd1l",318.903620001622,0.267475238354079,0.102978147726336,2.59739803307486,0.00939330047635166,0.99996697399753,"Fsd1l","up"
"Plppr1",190.954974361665,-0.434208108835967,0.158844509932166,-2.73354180778042,0.00626571682903267,0.981179530278015,"Plppr1","down"
"Col15a1",17.2359230930082,1.89004051707198,0.495622894932894,3.81346490728175,0.000137031990875806,0.105951422445287,"Col15a1","up"
"Galt",10.655667281262,0.93260925613429,0.453473052494134,2.05659245021258,0.0397254450681406,0.99996697399753,"Galt","up"
"Pou3f2",41.2788388768582,-0.557535356656707,0.235249100490702,-2.36997869702266,0.0177891101972514,0.99996697399753,"Pou3f2","down"
"Tox",441.779720714651,0.458943304056768,0.136435666192892,3.36380740361481,0.000768751701662394,0.335132876968722,"Tox","up"
"Necab1",94.1083443055874,1.03104292866971,0.408594614841991,2.52338844227897,0.0116229932507003,0.99996697399753,"Necab1","up"
"Zbtb10",27.6894031257815,-0.58061245504184,0.282510669693145,-2.05518770555634,0.0398608781601427,0.99996697399753,"Zbtb10","down"
"Lrrd1",9.77659179617619,1.28238735771693,0.51206314697772,2.50435393620062,0.0122675246194213,0.99996697399753,"Lrrd1","up"
"Thsd7a",274.499705591102,-0.325043789172344,0.157085487567632,-2.06921590406241,0.0385258309447658,0.99996697399753,"Thsd7a","down"
"Arf5",13.860790402337,0.966869853115572,0.403699479505373,2.39502377932272,0.0166192874062757,0.99996697399753,"Arf5","up"
"Cald1",111.571002751081,0.501630145260234,0.187587527803291,2.67411245904502,0.00749273206999614,0.99996697399753,"Cald1","up"
"Tpk1",104.993782596332,-0.332614142505045,0.159837910805354,-2.08094650905499,0.0374388024377056,0.99996697399753,"Tpk1","down"
"Agap3",116.723068510064,0.375268390841896,0.151265110217993,2.48086548379255,0.0131063823215647,0.99996697399753,"Agap3","up"
"Tra2a",277.13742971347,-0.250463230146279,0.104379434103129,-2.39954577545242,0.016415427232357,0.99996697399753,"Tra2a","down"
"Pde1c",71.4974745572692,-0.39310786930372,0.197160703348088,-1.99384493272823,0.0461690034406385,0.99996697399753,"Pde1c","down"
"Tmsb10",72.4315682863867,-0.762161723754077,0.193454223559428,-3.93975230796625,8.15657790767804e-05,0.0987883129728196,"Tmsb10","down"
"Mgll",39.5386477860078,0.515109768673325,0.25122668661548,2.0503783877934,0.0403275205212125,0.99996697399753,"Mgll","up"
"Lrig1",22.7134072484259,0.648531394811699,0.315874697680639,2.05312866010999,0.0400601010156166,0.99996697399753,"Lrig1","up"
"Itpr1",175.728710528054,0.390385084876319,0.19231344233173,2.02994174584492,0.0423624610423546,0.99996697399753,"Itpr1","up"
"Ttll3",167.066219391408,-0.351589055978045,0.126836821640427,-2.77197939392375,0.00557165634456852,0.981179530278015,"Ttll3","down"
"Vhl",7.21370179327844,-1.18694523594516,0.563347427752709,-2.10695066218743,0.0351218564652461,0.99996697399753,"Vhl","down"
"Alox5",2.79873728941296,2.03321283202917,0.969943140481398,2.09621857939018,0.0360628055319067,NA,"Alox5","up"
"Magohb",16.9663787829223,1.11181621825962,0.361028474689901,3.0795804104222,0.00207292404719471,0.65754213814989,"Magohb","up"
"Tas2r42",5.39562976627522,2.1281226477376,0.752695762970283,2.82733443236031,0.00469372802948154,0.918556198198043,"Tas2r42","up"
"Bcat1",141.708792340955,-0.320157046009597,0.1414979223043,-2.26262718770583,0.0236586807059134,0.99996697399753,"Bcat1","down"
"Lhx6",5.75089582611503,-2.21933951144515,0.873517502809297,-2.54069266420832,0.0110633120877004,0.99996697399753,"Lhx6","down"
"Psmd5",24.4047771942878,-0.683595109756112,0.305126740545423,-2.24036447455954,0.0250672706467949,0.99996697399753,"Psmd5","down"
"Pbx3",127.42945859023,-0.343985124708923,0.17414879846925,-1.97523685338353,0.0482412755064845,0.99996697399753,"Pbx3","down"
"St6galnac6",12.6117360641866,-0.913201209973266,0.422935651282706,-2.15919657565791,0.0308349196206679,0.99996697399753,"St6galnac6","down"
"Slc25a25",26.7541436613527,0.68649722652448,0.288876817071547,2.37643585762181,0.0174808003519663,0.99996697399753,"Slc25a25","up"
"Swi5",68.6927824724877,0.460815226726877,0.182007265082134,2.53185072869991,0.0113462281815669,0.99996697399753,"Swi5","up"
"CUNH9orf78",35.168486122163,0.798369123574216,0.27941314466996,2.85730696212321,0.00427252427972679,0.866481932204919,"CUNH9orf78","up"
"Entpd2",6.99529401251944,1.33679401108212,0.584923069208195,2.2854185130563,0.0222882994959618,0.99996697399753,"Entpd2","up"
"Grin1",194.098470036781,0.278836335664715,0.141503833497693,1.97052142526769,0.0487786419582931,0.99996697399753,"Grin1","up"
"Arhgap15",24.7819722505436,0.848786652886958,0.372859174990174,2.27642689202787,0.0228204716543584,0.99996697399753,"Arhgap15","up"
"Gtdc1",444.280614765338,0.193153054112837,0.0934106324483594,2.06778445932928,0.0386602956758951,0.99996697399753,"Gtdc1","up"
"Lypd6",32.6699368080346,-0.773238237366806,0.281804280166841,-2.74388393571955,0.00607170008894397,0.981179530278015,"Lypd6","down"
"Pla2r1",10.7096242989085,1.11973891877967,0.48716905233993,2.2984606953201,0.0215355824501212,0.99996697399753,"Pla2r1","up"
"Atf2",188.98973897787,-0.273900035182429,0.124707302432982,-2.19634319593774,0.0280673881426127,0.99996697399753,"Atf2","down"
"Frzb",2.03476896827996,3.04251073396164,1.42404208018177,2.13653148056781,0.0326361178442361,NA,"Frzb","up"
"Ptprj",158.395783197197,0.419740106424884,0.156168385152561,2.6877405821597,0.00719372601139635,0.99996697399753,"Ptprj","up"
"Slc1a2",204.445263466875,0.329477790096922,0.119637445643874,2.75396877895305,0.00588773844511057,0.981179530278015,"Slc1a2","up"
"Kiaa1549l",301.657988650732,0.232761205237118,0.11085900360118,2.09961480507697,0.0357627393489777,0.99996697399753,"Kiaa1549l","up"
"Mpped2",59.1475299154222,-0.689479296498709,0.262696218227013,-2.62462589355925,0.00867442179856541,0.99996697399753,"Mpped2","down"
"Ryr3",279.501793893228,0.364486590272286,0.115090848005766,3.16694677802727,0.00154048509047418,0.529370584840446,"Ryr3","up"
"Meis2",194.255634482846,0.583022316147109,0.288132377515803,2.023452973851,0.0430264673051993,0.99996697399753,"Meis2","up"
"Tmem87a",114.902110304704,0.297111468302029,0.150814483612928,1.97004598752318,0.0488331002805403,0.99996697399753,"Tmem87a","up"
"B2m",172.944430775466,0.508969451242136,0.159470876583656,3.19161380526518,0.0014148036254127,0.514780460293544,"B2m","up"
"Galk2",41.3747592757413,-0.507138617760728,0.240605765850143,-2.1077575425877,0.0350519670969666,0.99996697399753,"Galk2","down"
"Sppl2a",49.4584515662408,-0.4419371337357,0.216228974045864,-2.04383864690567,0.0409694898424144,0.99996697399753,"Sppl2a","down"
"Cpxm1",2.16220365258998,-3.45927006460192,1.2770682114244,-2.7087590417301,0.00675353683363599,NA,"Cpxm1","down"
"Itpa",12.2167898595422,-0.905520019496816,0.457678892129146,-1.97850509400661,0.0478717544956635,0.99996697399753,"Itpa","down"
"Plcb4",441.295774805429,0.366816543199451,0.142352176848865,2.57682426303111,0.0099712631276898,0.99996697399753,"Plcb4","up"
"Entpd6",55.7928600056853,-0.481430050028839,0.235266617278745,-2.04631687911098,0.0407252040798952,0.99996697399753,"Entpd6","down"
"Epb41l1",154.473358262373,-0.326562185242002,0.145487247133023,-2.24461038116569,0.0247931557396005,0.99996697399753,"Epb41l1","down"
"Tgif2",2.40976191459389,4.97548496711802,1.37534590562873,3.61762444397106,0.000297319388310926,NA,"Tgif2","up"
"B4galt5",124.143133170828,-0.333231939091528,0.143014730951801,-2.33005325307247,0.0198033367098441,0.99996697399753,"B4galt5","down"
"Ythdf1",30.6932838893258,-0.649454565222412,0.271413721203924,-2.39285826207162,0.0167176978853873,0.99996697399753,"Ythdf1","down"
"Simc1",62.9951718026536,-0.422122330879431,0.195507915635724,-2.15910608788823,0.0308419374651126,0.99996697399753,"Simc1","down"
"Fgd3",38.9118481529303,0.524210540915859,0.250731463890597,2.09072500428024,0.0365527222217192,0.99996697399753,"Fgd3","up"
"Sirt5",11.2027046688971,0.874264842134657,0.443492554182329,1.97131797115861,0.0486875170450176,0.99996697399753,"Sirt5","up"
"Eef1e1",14.0932154611825,-0.838230100075582,0.401420504317956,-2.088159650688,0.0367834356917609,0.99996697399753,"Eef1e1","down"
"Bmp6",22.0105572732726,0.984140512985965,0.420765242101375,2.33893015514066,0.0193390485432577,0.99996697399753,"Bmp6","up"
"Ryr2",706.156669327872,-0.217951912804866,0.0823495857639526,-2.64666677777353,0.00812894100876551,0.99996697399753,"Ryr2","down"
"Chrm3",829.40820570025,0.327502664963434,0.13588560367856,2.41013511437273,0.0159466136433114,0.99996697399753,"Chrm3","up"
"Celf2",1456.14255237358,0.459507310610957,0.204885540963976,2.24275128664033,0.024912857368415,0.99996697399753,"Celf2","up"
"Usp6nl",70.6822556847149,0.39119897298665,0.192427825997422,2.03296467628279,0.0420560918924576,0.99996697399753,"Usp6nl","up"
"Hacd1",27.0704723386101,0.685013770199125,0.293088590752943,2.33722427897765,0.019427525380244,0.99996697399753,"Hacd1","up"
"Armc3",2.81831185659821,2.17606115345213,1.03968702177468,2.09299636128739,0.036349479376219,NA,"Armc3","up"
"Kiaa1217",525.969255310073,-0.336742371101887,0.155120747954193,-2.17084030049498,0.0299432463906363,0.99996697399753,"Kiaa1217","down"
"Cpne7",122.68311971158,0.471864748333568,0.169106774491139,2.79033616337053,0.00526533411005624,0.957903651110378,"Cpne7","up"
"Ddx19b",67.5105396354498,0.405328573332691,0.179399996941896,2.25935663457101,0.0238612096222165,0.99996697399753,"Ddx19b","up"
"Znf23",142.724143230148,-0.308491885272425,0.146945672715982,-2.09936012112913,0.0357851673048095,0.99996697399753,"Znf23","down"
"Dhodh",16.2253830800638,0.789784707078103,0.363550460402761,2.17242114396757,0.0298239116054033,0.99996697399753,"Dhodh","up"
"Sntb2",154.656898616909,0.281459879853333,0.13041326541348,2.15821510918351,0.030911111218567,0.99996697399753,"Sntb2","up"
"Coq9",37.2864193888332,-0.494611634205818,0.250183615643359,-1.976994508349,0.0480422509487468,0.99996697399753,"Coq9","down"
"Bbs2",37.8769668230183,0.509686008941649,0.24404841035051,2.08846272839729,0.0367561141330479,0.99996697399753,"Bbs2","up"
"Nfix",27.6502079937045,0.71197040962484,0.276061885197622,2.57902466005102,0.00990797133848886,0.99996697399753,"Nfix","up"
"Podnl1",1.45382089612283,-3.69706432495395,1.42928320174598,-2.58665624869704,0.00969122205367909,NA,"Podnl1","down"
"Prkaca",36.0032550714581,0.511945899987682,0.242751873126554,2.10892667230126,0.0349509115294485,0.99996697399753,"Prkaca","up"
"Mecom",1.40837737998599,3.37781416809316,1.53621020803774,2.1987968511209,0.0278923705134323,NA,"Mecom","up"
"Kcnmb2",222.406649630129,0.629499507128084,0.320386825673024,1.96481083704275,0.0494361354473987,0.99996697399753,"Kcnmb2","up"
"Slc7a11",62.0726014131691,0.556242109899565,0.19848569141455,2.80242926296293,0.00507193376819717,0.936490935020406,"Slc7a11","up"
"Shox2",2.46507830871899,2.47230862283542,1.06521004370513,2.32095879816901,0.0202890676531386,NA,"Shox2","up"
"Mlf1",11.359951353367,0.951986332668358,0.450636889543065,2.11253529118233,0.0346405622782293,0.99996697399753,"Mlf1","up"
"Fstl5",522.310319097109,-0.281958383948255,0.104287817272908,-2.70365601008223,0.00685812453896731,0.998139513783113,"Fstl5","down"
"Mnd1",9.51629526807223,-1.07587209815541,0.50867591294966,-2.11504431557758,0.0344261704829843,0.99996697399753,"Mnd1","down"
"Fhip1a",3.15682838629361,2.07952067468841,0.902392384489975,2.30445281945031,0.0211972379141873,NA,"Fhip1a","up"
"Sh3d19",70.526896880721,0.67751704636915,0.212955109602935,3.18150171476238,0.00146513655549162,0.517862980799625,"Sh3d19","up"
"Lrba",524.622367343858,-0.311451829527858,0.09368884428972,-3.32432139481554,0.000886339861681519,0.353706788027809,"Lrba","down"
"Cd5l",2.88076508434819,2.03322172526431,0.918359400964152,2.21397170119858,0.0268307256843604,NA,"Cd5l","up"
"Insrr",9.35943859663277,2.24720363667652,0.552921360877303,4.06423733225092,4.81897729220194e-05,0.0662395200909224,"Insrr","up"
"Ttc24",0.919132247035056,3.60160270386475,1.6876089165555,2.13414533932175,0.0328308854783515,NA,"Ttc24","up"
"Slc50a1",10.9914331333074,0.901281011900275,0.445314565894117,2.02391990051045,0.0429783939788923,0.99996697399753,"Slc50a1","up"
"Vangl1",19.3288631201165,1.19409398988863,0.38196093269106,3.12622021701481,0.00177068902310874,0.592032267699411,"Vangl1","up"
"Ngf",2.91103335588997,2.38101726119171,0.983410437735641,2.4211836379062,0.0154700600395614,NA,"Ngf","up"
"Gstm3",74.3490303104412,0.598384157615609,0.196159012296802,3.05050555979662,0.00228456450548666,0.683165063904091,"Gstm3","up"
"Ampd2",50.8106175669193,-0.644740274025072,0.218765388169077,-2.94717678797877,0.00320689804283819,0.795662811053644,"Ampd2","down"
"Eeig2",23.6484221736464,0.641491593701298,0.319405360283792,2.0083933254324,0.0446015116137489,0.99996697399753,"Eeig2","up"
"Vav3",138.560958249117,0.757247779861271,0.345332060235862,2.19281053529774,0.0283210325741803,0.99996697399753,"Vav3","up"
"Extl2",25.7360919779925,-0.622438847101464,0.303921478977821,-2.04802519780738,0.0405575304597929,0.99996697399753,"Extl2","down"
"Cdc14a",32.1228321768342,0.604808189445173,0.287482018235073,2.10381224244302,0.0353948284615694,0.99996697399753,"Cdc14a","up"
"Mcub",30.0928035026615,0.5852878996346,0.276227074995213,2.11886506652088,0.0341018719637345,0.99996697399753,"Mcub","up"
"Npnt",12.4414404397743,-1.26416808272466,0.510970165463856,-2.47405458903273,0.0133589282789269,0.99996697399753,"Npnt","down"
"Cxxc4",100.031053435,-0.44338686383825,0.169842522940971,-2.61057629244209,0.00903898076749153,0.99996697399753,"Cxxc4","down"
"Tacr3",15.2395524396739,-1.01184819003936,0.407030027520335,-2.48593008285809,0.0129213348952861,0.99996697399753,"Tacr3","down"
"Nexn",7.9813385539167,2.50381428263045,0.663086632091622,3.77599873297474,0.000159367800436045,0.109529947733017,"Nexn","up"
"St6galnac3",153.51825439794,-0.447388813702086,0.152728192930167,-2.92931386876717,0.00339711201642212,0.824032799120747,"St6galnac3","down"
